	14741	CJ ESCADA MARINHEIRO(F) 829,6X994,9X9032,9 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 623,6X272,3X6700 P300 EXP
	34770	CJ ESCADA MARINHEIRO(F) 829,6X905,9X5866,5 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,1X5846,5 EXP
	34813	CJ ESCADA MARINHEIRO(F) 829,6X948,2X9024,7 C/ BENGALA ESP EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X7236,2 EXP
	34826	CJ ESCADA MARINHEIRO(F) 829,6X906,1X3609,5 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X9516,5 C/BENGALA EXP
	34882	CJ ESCADA MARINHEIRO(F) 829,6X906,3X7184,3 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908,3X4438,5 C/BENGALA EXP
	36222	CJ ESCADA MARINHEIRO(F) 829,6X907,9X6147,9 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X931X7023,2 C/BENGALA EXP
	36363	CJ ESCADA MARINHEIRO(F) 829,6X907,9X5047,8 C/BENGALA EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X905,9X5866,5 EXP
	36532	CJ ESCADA MARINHEIRO(F) 831,6X906,1X5846,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X948,2X9024,7 C/ BENGALA ESP EXP
	36745	CJ ESCADA MARINHEIRO(F) 829,6X907,9X7060 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,1X3609,5 C/BENGALA EXP
	36952	CJ ESCADA MARINHEIRO(F) 829,6X906X4229,7 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906,3X7184,3 EXP
	37156	CJ ESCADA MARINHEIRO(F) 829,6X906X5359,4 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X6147,9 C/BENGALA EXP
	38055	CJ ESCADA MARINHEIRO(F) 829,6X906X7789,2 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X5047,8 C/BENGALA EXP
	38894	CJ ESCADA MARINHEIRO(F) 829,6X873,1X7242,9 C/BENGALA EXP	UN	2	3	NORMAL			CJ ESCADA MARINHEIRO(F) 831,6X906,1X5846,5 EXP
	38910	CJ ESCADA MARINHEIRO(F) 829,6X873,1X8350,2 C/BENGALA EXP	UN	2	3	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X7060 C/BENGALA EXP
	39349	CJ ESCADA MARINHEIRO(F) 829,6X908X9845,9 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X4229,7 C/BENGALA EXP
	39430	CJ ESCADA MARINHEIRO(F) 829,6X908X8434,4 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X5359,4 C/BENGALA EXP
	39431	CJ ESCADA MARINHEIRO(F) 829,6X908X8900,1 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X906X7789,2 EXP
	39432	CJ ESCADA MARINHEIRO(F) 829,6X908X9363,2 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X873,1X7242,9 C/BENGALA EXP
	39433	CJ ESCADA MARINHEIRO(F) 829,6X908X9829,7 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X873,1X8350,2 C/BENGALA EXP
	39434	CJ ESCADA MARINHEIRO(F) 829,6X908,4X10294,8 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X9845,9 C/BENGALA EXP
	39435	CJ ESCADA MARINHEIRO(F) 829,6X908X10762,6 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X8434,4 C/BENGALA EXP
	39436	CJ ESCADA MARINHEIRO(F) 829,6X908X11234,4 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X8900,1 C/BENGALA EXP
	39437	CJ ESCADA MARINHEIRO(F) 829,6X908X11700,1 C/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X9363,2 C/BENGALA EXP
	39566	CJ ESCADA MARINHEIRO(F) 829,6X907,9X6664,4 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X9829,7 C/BENGALA EXP
	39950	CJ ESCADA MARINHEIRO(F) 829,6X742,6X9788,7 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908,4X10294,8 C/BENGALA EXP
	39954	CJ ESCADA MARINHEIRO(F) 829,6X742,6X8538,8 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X10762,6 C/BENGALA EXP
	39955	CJ ESCADA MARINHEIRO(F) 829,6X742,6X9038,4 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X11234,4 C/BENGALA EXP
	39958	CJ ESCADA MARINHEIRO(F) 829,6X742,6X9538,8 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X11700,1 C/BENGALA EXP
	39959	CJ ESCADA MARINHEIRO(F) 829,6X742,6X10038,8 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X6664,4 C/BENGALA EXP
	39960	CJ ESCADA MARINHEIRO(F) 829,6X742,6X10538,8 S/BENGALA EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X9788,7 S/BENGALA EXP
	40529	CJ ESCADA MARINHEIRO(F) 829,6X909,4X9215,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X8538,8 S/BENGALA EXP
	41017	CJ ESCADA MARINHEIRO(F) 829,6X907,9X6254,6 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X9038,4 S/BENGALA EXP
	41248	CJ ESCADA MARINHEIRO(F) 829,6X908X7401 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X9538,8 S/BENGALA EXP
	43634	CJ ESCADA MARINHEIRO(F) 829,6X1132,8X6232,9 C/ BENGALA ESP EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X10038,8 S/BENGALA EXP
	44052	CJ ESCADA MARINHEIRO(F) 829,6X994,9X9032,9 C/BENGALA ESP EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X10538,8 S/BENGALA EXP
	44194	CJ ESCADA MARINHEIRO(F) 829,6X981X14579,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X909,4X9215,5 EXP
	44985	CJ ESCADA MARINHEIRO(F) 829,6X904X8125,1 C/BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X907,9X6254,6 C/BENGALA EXP
	46868	CJ ESCADA MARINHEIRO(F) 829,6X743X2875,5 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X908X7401 C/BENGALA EXP
	52537	CJ ESCADA MARINHEIRO(F) 829,6X743X2720 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X1132,8X6232,9 C/ BENGALA ESP EXP
	54374	CJ ESCADA MARINHEIRO(F) 829,6X742,6X2816,2 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X994,9X9032,9 C/BENGALA ESP EXP
	57190	CJ ESCADA MARINHEIRO(F) 829,6X743X3722,8 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X981X14579,5 EXP
	57191	CJ ESCADA MARINHEIRO(F) 829,6X743,1X4872,8 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X904X8125,1 C/BENGALA EXP
	57192	CJ ESCADA MARINHEIRO(F) 829,6X743,1X6022,8 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743X2875,5 P300 EXP
	57383	CJ ESCADA MARINHEIRO(F) 829,6X742,5X6074,8 P300 TP1 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743X2720 P300 EXP
	57388	CJ ESCADA MARINHEIRO(F) 829,6X742,5X4924,8 P300 TP1 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X2816,2 P300 EXP
	57389	CJ ESCADA MARINHEIRO(F) 829,6X742,5X3774,8 P300 TP1 EXP	UN	2	1	NORMAL			ACESSORIOS GERAIS(F) PED.170 ETAPA-F GARANTIA
	57448	CJ ESCADA MARINHEIRO(F) 829,6X742,5X3852,8 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743X3722,8 P300 EXP
	61980	CJ ESCADA MARINHEIRO(F) 1108,8X1008X5182,9 COM BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743,1X4872,8 P300 EXP
	62006	CJ ESCADA MARINHEIRO(F) 1549X1104,6X3661,4 COM BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X743,1X6022,8 P300 EXP
	62007	CJ ESCADA MARINHEIRO(F) 1661,2X1008X5182,9 COM BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X6074,8 P300 TP1 EXP
	63558	CJ ESCADA MARINHEIRO(F) 1661,2X1008X3582,9 COM BENGALA EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X4924,8 P300 TP1 EXP
	63601	CJ ESCADA MARINHEIRO(F) 832,2X1004,1X11779,5 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X3774,8 P300 TP1 EXP
	64046	CJ ESCADA MARINHEIRO(F) 829,6X742,6X2924,8 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X3852,8 P300 EXP
	64283	CJ ESCADA MARINHEIRO(F) 829,6X742,5X6423 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 1108,8X1008X5182,9 COM BENGALA EXP
	66147	CJ ESCADA MARINHEIRO(F) 829,6X742,6X6054,8 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 1549X1104,6X3661,4 COM BENGALA EXP
	66165	CJ ESCADA MARINHEIRO(F) 829,6X742,5X6054,8 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 1661,2X1008X5182,9 COM BENGALA EXP
	66174	CJ ESCADA MARINHEIRO(F) 829,6X742,6X6054,8 P300 TP3 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 1661,2X1008X3582,9 COM BENGALA EXP
	66435	CJ ESCADA MARINHEIRO(F) 829,6X742,6X11222,8 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 832,2X1004,1X11779,5 EXP
	68978	CJ ESCADA MARINHEIRO(F) 829,6X742,5X11104,8 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X2924,8 P300 EXP
	70873	CJ ESCADA MARINHEIRO(F) 829,6X742,5X6304,8 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X6423 P300 EXP
	72352	CJ ESCADA MARINHEIRO(F) 829,6X835,2X5169,2 P300 ESP EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X6054,8 P300 EXP
	73451	CJ ESCADA MARINHEIRO(F) 829,6X742,5X2720,7 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X6054,8 P300 EXP
	75349	CJ ESCADA MARINHEIRO(F) 829,6X742,5X2326,5 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X6054,8 P300 TP3 EXP
	75663	CJ ESCADA MARINHEIRO(F) 829,6X978,3X11479,5 ESP EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X11222,8 P300 EXP
	75692	CJ ESCADA MARINHEIRO(F) 865,9X1108,1X3204,8 SAIDA LAT. DIR EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X11104,8 P300 EXP
	75693	CJ ESCADA MARINHEIRO(F) 865,9X1108,1X3204,8 SAIDA LAT. ESQ EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X6304,8 P300 EXP
	75716	CJ ESCADA MARINHEIRO(F) 742,5X829,6X2799,1 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X835,2X5169,2 P300 ESP EXP
	77932	CJ ESCADA MARINHEIRO(F) 829,6X742,6X5772,8 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X2720,7 P300 EXP
	80272	CJ ESCADA MARINHEIRO(F) 829,6X876X4574,8 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X2326,5 P300 EXP
	80282	CJ ESCADA MARINHEIRO(F) 829,6X876X6655 P300 TP3 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X978,3X11479,5 ESP EXP
	80285	CJ ESCADA MARINHEIRO(F) 829,6X870,3X15000 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 865,9X1108,1X3204,8 SAIDA LAT. DIR EXP
	81892	CJ ESCADA MARINHEIRO(F) 829,6X742,6X8068 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 865,9X1108,1X3204,8 SAIDA LAT. ESQ EXP
	82021	CJ ESCADA MARINHEIRO(F) 829,6X876X6665 P300 TP3 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 742,5X829,6X2799,1 P300 EXP
	82056	CJ ESCADA MARINHEIRO(F) 829,6X876X3674,6 P300 TP3 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X5772,8 P300 EXP
	85022	CJ ESCADA MARINHEIRO(F) 829,6X926,6X7112 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X876X4574,8 P300 EXP
	87376	CJ ESCADA MARINHEIRO(F) 829,6X742,5X3027,8 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X876X6655 P300 TP3 EXP
	88137	CJ ESCADA MARINHEIRO(F) 829,6X832,1X3924,5 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X870,3X15000 P300 EXP
	88138	CJ ESCADA MARINHEIRO(F) 829,6X832,1X4424,5 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X8068 P300 EXP
	88856	CJ ESCADA MARINHEIRO(F) 829,6X804,3X5400 P300 INT EXP	UN	2	3	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X876X6665 P300 TP3 EXP
	95082	CJ ESCADA MARINHEIRO(F) 829,6X978,3X11479,7 ESP EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X876X3674,6 P300 TP3 EXP
	96360	CJ ESCADA MARINHEIRO(F) 829,6X823,1X4995,1 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X926,6X7112 P300 EXP
	96980	CJ ESCADA MARINHEIRO(F) 623,6X232,3X4150 P300 INT EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,5X3027,8 P300 EXP
	97717	CJ ESCADA MARINHEIRO(F) 623,6X232,3X7950 P300 EXP	UN	2	3	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X832,1X3924,5 P300 EXP
	99395	CJ ESCADA MARINHEIRO(F) 829,6X742,6X9929,8 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X832,1X4424,5 P300 EXP
	99509	CJ ESCADA MARINHEIRO(F) 623,6X232,3X7450 P300 INT EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X804,3X5400 P300 INT EXP
	99556	CJ ESCADA MARINHEIRO(F) 623,6X232,3X3000 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X978,3X11479,7 ESP EXP
	99647	CJ ESCADA MARINHEIRO(F) 623,6X232,3X6900 P300 EXP	UN	2	1	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X823,1X4995,1 P300 EXP
¯	100370	CJ ESCADA MARINHEIRO(F) 829,6X742,6X2596,7 P300 EXP	UN	1	1	NORMAL			CJ ESCADA MARINHEIRO(F) 623,6X232,3X4150 P300 INT EXP
	103673	CJ ESCADA MARINHEIRO(F) 829,6X878,6X5153 P300 TP3 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 623,6X232,3X7950 P300 EXP
	103696	CJ ESCADA MARINHEIRO(F) 623,6X272,3X6700 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 829,6X742,6X9929,8 P300 EXP
	109201	CJ ESCADA MARINHEIRO(F) 830,6X876X6000 P300 TP3 EXP	UN	2	3	NORMAL			CJ ESCADA MARINHEIRO(F) 623,6X232,3X7450 P300 INT EXP
	123481	CJ ESCADA MARINHEIRO(F) 829,6X2966,5X981 INICIAL EL13 EXP	UN	2	0	NORMAL			CJ ESCADA MARINHEIRO(F) 623,6X232,3X3000 P300 EXP
	124796	CJ ESCADA MARINHEIRO(F) 829,6X4939,5X748,5 P300 EXP	UN	2	2	NORMAL			CJ ESCADA MARINHEIRO(F) 623,6X232,3X6900 P300 EXP
